multi_crop_irrigated_flag,consent_percentage_collected,valuation_gap_pct,is_landbank_parcel,sla_overrun_flag,district_code,litigation_delay_target
0,81.92657295431141,10.698670648326846,0,1,WB-PMD,0
0,78.13060589520894,13.033390517266941,0,0,WB-S24,0
0,79.0325265767066,27.186355632146103,0,1,WB-HWR,1
0,48.1235016904005,8.687229756716576,0,0,WB-HGH,0
0,90.85171871918607,13.819108311579287,0,0,WB-HGH,0
0,93.05261986369993,47.469487199540644,1,1,WB-HWR,1
0,67.8709666067755,48.94203475165492,0,1,WB-PMD,1
0,71.21741490335047,21.931669819868986,1,0,WB-HWR,0
1,44.440064953997,46.5478709456271,1,0,WB-PBD,1
0,81.25658560832103,29.51711040530443,0,0,WB-HGH,0
1,82.2970339508546,17.13841096431952,0,0,WB-HWR,1
0,70.8805616940124,36.60794244862694,1,1,WB-N24,0
0,92.23836047766905,34.65058129586858,1,1,WB-N24,0
1,65.98660984236108,49.510639359893,0,0,WB-HWR,1
0,82.16290666608481,16.92712793341775,0,1,WB-PBD,1
1,53.64604190354192,35.24267761977809,0,0,WB-HGH,1
0,71.57606128426372,7.3410689763251105,1,1,WB-N24,0
1,68.86162335774895,10.114071741352372,0,0,WB-HWR,0
0,76.05554259673696,5.176326872799197,0,0,WB-MSD,0
1,65.34851528099955,49.97573064768529,1,1,WB-HWR,1
0,69.63349327790998,41.1023163716365,0,0,WB-S24,0
1,86.86884908594712,40.40253566300934,0,1,WB-HWR,1
0,64.13824372971209,27.937673387968086,0,1,WB-PBD,1
0,43.08161218670377,18.5030187307448,1,0,WB-N24,0
1,99.0,11.806892800820417,0,0,WB-S24,0
0,96.86617341642875,17.810363248090866,0,1,WB-N24,0
0,48.739271488098865,21.91870498681126,0,1,WB-N24,1
1,84.4147404944135,39.033954364113235,0,0,WB-PBD,1
0,62.94645413007582,29.28478050064186,0,0,WB-HWR,0
0,76.74276987595907,8.48676319499672,0,1,WB-PBD,1
0,77.29603432224289,5.811305403151051,0,0,WB-HWR,0
1,67.7806595943062,9.604948079032841,1,0,WB-S24,0
0,57.89221801944486,23.47244211638207,1,0,WB-PBD,0
0,59.57026105830733,46.99368126720582,0,1,WB-PBD,1
1,55.50854552133764,33.68311165441497,0,1,WB-MSD,1
1,57.027200251851994,41.08216549439818,0,1,WB-PMD,1
0,70.7907907791116,25.986856752704686,1,1,WB-HGH,0
0,59.11632019600647,21.274973743776926,0,1,WB-PBD,1
0,84.27693718282715,9.878016772248023,0,0,WB-PMD,0
0,98.7704307960467,44.416985998379225,0,1,WB-HGH,0
0,61.55904165533923,40.24220130625563,0,0,WB-MSD,1
0,76.30928100963679,12.56531439189763,0,1,WB-HWR,0
0,80.99433198545282,28.051725374431722,0,0,WB-HWR,0
0,80.49604087654694,26.93186635645602,0,0,WB-HWR,0
1,73.36719482248958,33.12911987089379,0,1,WB-PMD,1
1,85.368283530475,47.57841022960675,0,1,WB-PMD,1
1,80.68048114825183,31.089714879311583,0,0,WB-HGH,1
0,49.72207639810864,29.309777005037837,0,1,WB-HWR,1
0,87.64480915900691,7.264531982059878,0,0,WB-N24,0
1,87.97123507080136,7.830836420811077,0,0,WB-PBD,1
1,58.260850124785534,13.4306056097055,0,1,WB-PMD,1
0,72.68288103805683,6.461184726128673,0,0,WB-PMD,0
1,84.29992187059925,38.45088030065056,0,1,WB-PMD,1
1,68.23235124757149,37.54986367972834,0,0,WB-HGH,1
1,91.31360485978821,11.122530549423931,0,1,WB-HWR,1
1,99.0,42.62355053578764,1,1,WB-N24,1
0,57.85225141257032,11.965371568075039,0,0,WB-PBD,0
0,47.14119714323205,18.55290141488115,0,0,WB-PBD,0
1,77.46873472088777,16.203960462261428,0,1,WB-HWR,1
1,84.98812509227058,21.75381943578715,0,1,WB-N24,1
0,67.84440527079416,16.459869465048286,0,0,WB-HGH,0
0,98.15869193977862,27.002791689730344,0,0,WB-PMD,0
0,47.905095604981526,23.333354660960843,0,0,WB-PMD,0
1,84.472535214569,49.39562708506969,0,0,WB-MSD,1
1,61.09450522633992,7.516685755770155,0,0,WB-HWR,1
0,99.0,11.398161937430823,1,0,WB-PBD,0
0,99.0,7.377165225887111,1,1,WB-PMD,0
0,58.200181419899735,33.16285377420691,0,1,WB-MSD,1
1,62.107971553645555,7.452917483617381,0,1,WB-PBD,1
1,87.47258196563644,42.639788181925546,0,1,WB-PBD,1
1,65.03164830378874,28.037238380686752,0,1,WB-HWR,1
0,71.18259807721971,28.715343106169016,0,0,WB-S24,0
0,72.45699156976339,30.271752847048738,0,1,WB-MSD,1
0,37.44588318844219,12.686616783779483,0,1,WB-S24,1
0,71.75092057030373,13.89606364015194,0,1,WB-S24,1
1,59.58490006684487,19.34677952928521,0,0,WB-MSD,1
1,63.123789196804104,31.707338711983315,0,1,WB-N24,1
1,97.98537606243866,14.455299917309654,1,1,WB-HWR,1
1,49.38287590297338,10.234927720996755,0,1,WB-MSD,1
0,86.63769336146359,48.65525988882945,0,0,WB-PBD,1
1,66.97866725402744,5.989181666433031,0,1,WB-MSD,1
1,66.96431696707498,41.12138324012097,0,1,WB-PMD,1
1,86.2266941289308,40.46158173087599,0,0,WB-MSD,1
0,78.12092330224003,18.37463512302932,0,1,WB-N24,1
0,82.27103394995156,11.103197720329103,0,0,WB-S24,0
0,89.42732388959149,11.553289101744053,0,1,WB-HGH,0
1,66.03644910270019,36.38442277567366,0,1,WB-N24,1
0,60.979738778860494,33.92629659887781,0,0,WB-N24,1
0,52.46729052195963,40.223555341312405,0,0,WB-HWR,1
1,57.142610460378805,47.18665275795971,0,1,WB-PMD,1
0,99.0,36.13673134699664,0,0,WB-N24,0
0,94.40423245326215,12.013319144814956,0,0,WB-MSD,0
0,47.68066140825562,15.95491775444348,1,1,WB-PMD,1
1,48.19575677861574,42.898717889290154,0,0,WB-HWR,1
0,80.67358911093285,14.418773412539386,0,0,WB-MSD,0
1,81.8507663528034,8.263504262951663,0,1,WB-HGH,1
0,81.87990903571256,36.64760243190127,1,0,WB-PBD,0
1,67.41079571603343,23.113685997056393,1,0,WB-PBD,1
0,69.7418233199478,46.40180236456566,0,1,WB-S24,1
0,77.90183143486843,34.261478199214764,0,1,WB-S24,1
1,73.54607411327994,9.068854000624734,0,1,WB-HGH,1
0,32.052593290544365,47.65354552641473,0,1,WB-PBD,1
0,67.86360664964651,16.635076863811065,0,1,WB-S24,0
0,56.674684183314355,20.17456206828286,0,0,WB-PMD,0
1,75.15380554035322,23.101718615759392,0,0,WB-N24,1
0,99.0,7.305093338194096,0,0,WB-HWR,0
1,78.61466997853748,27.343194000377217,1,0,WB-MSD,0
0,66.35646564889684,10.54933209838815,0,1,WB-S24,1
0,88.59242703559053,23.043664700975828,0,1,WB-HGH,0
0,80.68838196976583,20.781940459643792,0,0,WB-MSD,0
0,79.56170082813314,39.777803754192654,1,1,WB-PBD,1
0,82.92331067788209,41.1426730234729,1,0,WB-HGH,0
0,99.0,11.90357970750896,0,0,WB-HWR,0
0,51.64400816413352,21.49480343206518,0,1,WB-HWR,1
1,80.52537738260618,21.800892246432426,1,0,WB-HGH,0
0,55.32513966033231,11.813469977123827,0,0,WB-S24,0
0,81.99922763416046,40.930407727303574,0,0,WB-S24,0
1,55.4636427932503,36.825274775094044,1,0,WB-PBD,1
0,64.48739735510848,13.567180383366562,0,1,WB-PMD,1
0,66.68838154371768,21.502485886720958,0,1,WB-PBD,1
1,89.56470094820476,9.761226118543139,1,0,WB-N24,0
1,88.53217999096344,33.269296869186974,0,0,WB-PMD,1
0,49.57708722396508,10.461736604687886,0,1,WB-MSD,1
1,72.98881399799728,49.3670375881213,0,1,WB-N24,1
0,59.227562614514895,40.130693360953806,0,0,WB-PBD,1
0,49.34691160784398,22.560734731279776,0,0,WB-PMD,1
0,68.09369309236133,31.03537695257095,0,1,WB-PMD,1
1,66.44730980779525,46.01038172973839,0,1,WB-N24,1
0,99.0,29.934467617812174,0,0,WB-HGH,0
0,79.79327685649253,12.852431887907983,0,1,WB-S24,1
0,47.202884986423726,22.041651001152168,0,0,WB-PMD,0
0,61.83406792492304,42.941518926338546,1,0,WB-MSD,0
0,90.38489931772918,33.989585719532805,0,0,WB-MSD,0
0,99.0,34.28259729502101,0,1,WB-PMD,1
0,43.452300379716746,44.006966855982014,0,0,WB-N24,1
0,38.16136106749719,45.22878758581271,0,0,WB-PMD,1
0,99.0,46.39066573007463,0,0,WB-N24,0
0,79.01305519267626,9.268213696392024,0,1,WB-HGH,0
0,56.370730826225405,29.48567008833954,0,0,WB-MSD,1
0,81.62332355020384,38.322928454824336,0,0,WB-PMD,0
1,24.5565406976962,39.06170803071562,0,0,WB-HWR,1
0,72.0607591187489,32.30222908865017,0,1,WB-PBD,1
1,77.90078111117553,12.505430083265338,0,0,WB-MSD,0
0,88.63686251168093,40.88392492737489,0,0,WB-HGH,0
0,53.74987285873432,37.40501000817256,0,0,WB-HWR,1
0,73.54236890526046,8.876109719706633,0,1,WB-MSD,0
0,55.34235673092743,25.871442110346933,0,0,WB-HGH,0
0,76.5969076021377,12.82898297848116,0,1,WB-S24,0
0,55.88376619746556,20.186467057083735,0,1,WB-HGH,1
0,64.65418489511603,5.813649149255845,0,1,WB-HGH,1
0,54.075322893775876,23.01484407848412,1,0,WB-S24,0
0,83.72045235282583,29.74446145202947,1,1,WB-PMD,0
0,87.45212009981998,32.88121667721891,0,0,WB-PBD,0
0,67.77682974076654,34.85706553079196,0,0,WB-HWR,0
0,72.68828390928051,42.6331090896107,0,1,WB-MSD,1
1,45.9253545365962,14.695830827407852,0,0,WB-N24,1
0,66.60582033587784,10.421682009731057,0,0,WB-PBD,0
1,71.0963168932486,43.31917273540665,0,0,WB-MSD,1
0,99.0,12.047576670169246,0,1,WB-HGH,0
0,51.984593536065056,48.86420366012879,1,0,WB-N24,0
1,98.35519029754387,42.91422032293866,0,1,WB-S24,1
1,89.94345792238454,27.53944726503196,1,1,WB-PBD,1
0,77.05145528082245,49.163964121491134,1,1,WB-PMD,1
0,99.0,9.38195280986019,0,0,WB-HWR,0
1,78.69789850692354,18.637959252879575,0,1,WB-PBD,1
1,79.00486552202271,33.72009867682752,0,0,WB-PBD,1
0,71.04382824568418,20.750309081293043,0,0,WB-PMD,0
0,94.0242398835353,46.77676483913563,0,0,WB-N24,0
0,91.73644620859591,7.95317396800179,0,0,WB-S24,0
0,60.73780882506818,29.723532442743405,0,0,WB-PMD,1
0,48.253550497222186,31.58898203278015,1,0,WB-MSD,0
0,68.34634852687817,34.37276556997509,0,0,WB-S24,1
0,57.59930584084236,16.50498004993165,1,0,WB-PMD,0
1,70.85655765692361,21.4054892383939,0,1,WB-PBD,1
0,94.2738864243145,42.965623834923996,1,1,WB-S24,1
0,63.76857020843778,13.772424603657193,0,1,WB-N24,1
1,71.22917913639165,42.20905312280129,0,0,WB-N24,1
1,73.04440922655111,30.319494030623407,1,0,WB-HWR,0
0,87.27175587969512,39.29843800373369,0,1,WB-S24,1
0,31.555991988277107,37.112331481856216,0,0,WB-HWR,1
0,61.07939469422466,14.338017292319556,0,1,WB-MSD,1
0,75.80310646103051,30.596573139524278,0,0,WB-PMD,0
0,93.6014212156835,44.047541876229154,0,1,WB-HGH,1
0,63.14575594488831,24.44523065608682,0,0,WB-MSD,1
0,38.22205129124627,48.49658466004925,0,0,WB-N24,1
0,83.15480602739045,25.349679504577313,0,1,WB-PBD,0
0,60.56347700113867,11.425353650054811,1,0,WB-N24,0
0,50.5860001363735,22.524560603495296,0,0,WB-HGH,1
0,60.761782985161965,47.826608287574174,0,0,WB-PBD,1
0,68.6785435621947,19.38743822029344,0,1,WB-S24,1
0,61.11459603831217,44.06441719401783,0,0,WB-S24,1
1,32.299810972216754,44.65628067568504,0,0,WB-MSD,1
0,88.14719154396838,20.758393594938248,0,0,WB-N24,0
1,94.947750743017,8.746594612278447,0,0,WB-PBD,0
1,83.7273958441111,37.60510591214682,0,1,WB-PMD,1
0,51.5216579323533,19.01805345562937,0,0,WB-PBD,0
0,68.37315238894467,40.231562641590756,1,0,WB-HWR,0
0,71.88261632586976,24.91946817171949,0,0,WB-HGH,1
0,82.77829901211439,26.83700340541797,0,0,WB-MSD,0
1,84.03012879692545,40.005923303684156,1,0,WB-S24,1
0,58.78487162198708,22.206349897773254,0,0,WB-N24,0
0,73.47592001544409,24.940730539531152,1,0,WB-PBD,0
0,80.23104728307433,21.928571094632996,0,1,WB-S24,1
0,98.2048017986418,21.5303231874776,1,0,WB-N24,0
0,84.68111771684502,28.667595960565674,0,1,WB-S24,1
0,86.20302037275934,41.39597500255178,0,0,WB-N24,1
0,73.5088793027285,21.279574036515463,0,0,WB-S24,0
1,97.38826461366307,28.591462424198152,0,0,WB-PMD,1
0,79.37573032727096,35.18272964491704,1,0,WB-HWR,0
0,56.50041761687573,17.124775083664474,0,1,WB-HGH,1
0,97.26065946225343,17.488526220607667,0,1,WB-S24,0
0,84.56225890570249,47.00359071605546,0,1,WB-HGH,1
0,64.02520761968732,37.559055799898985,0,1,WB-S24,1
0,63.36912658681362,30.9734004300489,0,0,WB-MSD,0
0,77.33835981253371,34.14740244892754,0,0,WB-PBD,0
0,80.33732631481652,6.318474939653827,0,1,WB-HWR,0
0,75.55126078136172,32.81463345027636,0,1,WB-MSD,1
1,77.60355612197193,27.927899295089087,1,0,WB-PMD,0
0,99.0,29.558735590074605,0,0,WB-HWR,0
0,91.28777674022794,21.174072207386768,0,0,WB-HGH,0
0,75.43144064277044,8.666325397082385,1,1,WB-PBD,0
1,88.94359045381469,13.700265512542348,0,0,WB-N24,0
0,53.41456973650429,47.78351209457023,0,0,WB-MSD,1
0,79.16268689904255,23.39148030219203,0,0,WB-HWR,0
1,99.0,26.000742012388887,0,1,WB-PMD,1
1,68.07517388293726,7.3719405434047545,0,0,WB-MSD,1
1,56.74258928485647,6.690480329479127,0,1,WB-PBD,1
0,60.262400005324906,37.27316511710409,0,0,WB-PBD,1
0,52.38660532783701,29.21425988545001,0,1,WB-HGH,1
1,57.874285653701335,27.891769289732,0,1,WB-PMD,1
1,65.33085422537948,15.94060386902009,1,0,WB-PBD,1
0,46.69979365478444,38.5137829233465,0,0,WB-PBD,1
0,72.28113001109286,12.570646059882135,0,0,WB-N24,0
0,88.24098912815965,13.547063464745902,0,0,WB-HGH,0
1,55.660388757355435,25.732047710672397,1,1,WB-HGH,1
0,99.0,17.88259379503734,0,0,WB-PMD,0
0,81.1942575934967,16.135834155491587,0,0,WB-PBD,0
0,90.55045054123303,34.03569400489992,1,0,WB-N24,0
0,60.15897803066153,34.2937285348345,0,0,WB-S24,1
0,87.38145408719909,42.10326814099682,1,1,WB-HWR,0
0,52.34518979288437,23.796885513783913,0,0,WB-MSD,1
0,88.02445501505716,8.28882909617676,0,1,WB-HGH,0
0,75.09310811628356,17.314987321465594,1,1,WB-N24,0
0,81.95852195972611,49.10024584385676,0,0,WB-PMD,1
0,50.83929709875267,31.831635885471595,0,0,WB-N24,1
0,55.88874283902112,36.938168816045916,0,1,WB-PBD,1
0,82.75010792856092,5.3311023331436544,1,0,WB-HWR,0
0,54.92973592396439,28.31925794821344,0,0,WB-HGH,0
0,80.33771325778422,6.68878958893114,0,0,WB-S24,0
0,47.39151948371558,30.615359544115158,0,0,WB-PBD,1
0,87.26713582800002,46.43468823362339,0,1,WB-HGH,1
1,49.814580334166834,48.578860872518355,0,0,WB-MSD,1
0,81.94139887823141,29.324870392501587,0,0,WB-PMD,0
1,83.26135680562801,25.61921623634972,0,1,WB-HGH,1
0,59.45810726826765,47.52576924118223,0,1,WB-N24,1
1,82.47647820752508,35.31244243985128,0,0,WB-MSD,1
1,76.687960740004,7.920467579228426,0,1,WB-HWR,1
0,62.30084658853071,25.95765099503739,1,0,WB-S24,0
0,53.846015686628256,15.811025830893676,1,1,WB-HWR,1
0,36.672737549893576,26.14119446519067,0,0,WB-N24,1
0,78.29370085139449,25.49595074028628,0,0,WB-S24,0
1,43.83355011548301,31.19651612666339,0,1,WB-S24,1
1,73.71619558994355,21.054672065716307,0,0,WB-PBD,1
1,67.25793211051952,12.392170225516763,0,1,WB-S24,1
0,84.22456995788752,27.667374556548033,0,0,WB-HGH,0
1,66.56318100918244,42.35912979555929,0,1,WB-HWR,1
1,66.06993984575236,34.8805502630421,1,1,WB-PMD,1
0,85.17367267718932,20.22655396663471,0,0,WB-PMD,0
0,78.03104452351411,47.09853602414857,0,1,WB-HWR,1
1,77.69080722929002,46.0493407062132,0,0,WB-PBD,1
0,80.44681661655348,14.420677972284444,1,1,WB-S24,0
1,44.3597017822721,6.7737913304163335,0,0,WB-N24,1
0,85.62219623976567,38.3588918757843,0,1,WB-MSD,1
1,83.02443829224484,42.2424617607119,0,0,WB-MSD,1
0,53.69970368562305,48.553905467810985,0,0,WB-HGH,1
0,67.60655147386437,45.04263773397398,0,0,WB-PBD,1
0,71.29246882270265,32.02406456928867,0,0,WB-MSD,1
1,69.57905788076881,28.852355264557136,0,1,WB-S24,1
1,78.00947939823362,6.252847306816383,0,1,WB-PMD,1
0,97.76460207296131,16.099540108015002,0,1,WB-N24,0
0,91.47180109811092,25.68266382798169,1,0,WB-S24,0
1,48.38005451823469,33.28267550376055,0,0,WB-PBD,1
0,83.19725982550888,30.07633249932848,0,0,WB-N24,0
1,95.92079975163738,38.41861953567607,0,1,WB-MSD,1
0,78.96255337240565,17.58951188991684,0,1,WB-N24,0
0,91.6376476533474,30.422867344361297,0,0,WB-N24,0
0,99.0,8.966400952585646,0,0,WB-N24,0
0,90.42677182992567,23.61494856124431,1,0,WB-MSD,0
1,76.48755472155112,38.757237482957045,1,1,WB-S24,1
0,90.81159253352556,36.20303840430698,0,1,WB-N24,1
0,74.60798099574404,49.578923172748055,0,1,WB-S24,1
1,72.4302547791292,17.50510066944902,0,0,WB-N24,1
0,65.67454375715282,27.418518462829063,0,1,WB-N24,1
0,99.0,19.828868619829855,0,1,WB-PBD,0
1,57.268284013043974,24.827140132662862,0,0,WB-S24,1
0,99.0,43.562755844122464,1,0,WB-PMD,0
0,80.99755422732669,35.7894083834819,0,0,WB-S24,1
1,46.81248885356506,44.709853610641176,1,0,WB-HWR,1
0,78.61768727384559,14.157999874934891,1,1,WB-MSD,0
0,34.19952286227077,44.30125030286471,1,0,WB-PMD,0
0,83.25914430295865,7.689302338027299,0,1,WB-PBD,0
1,87.93416669380184,44.98696761967186,0,0,WB-S24,1
0,61.33759279826303,19.808320075732755,0,0,WB-PBD,0
0,74.22385852720048,19.156443503632993,0,0,WB-PMD,0
1,99.0,28.043985951439875,0,0,WB-PBD,1
1,62.89655932328514,47.33105844754543,1,0,WB-PBD,1
0,52.93966343298119,7.150161410663242,0,0,WB-HGH,0
0,98.66994124432678,20.85039387818354,1,0,WB-S24,0
0,99.0,43.54573949075011,1,0,WB-PBD,0
1,72.06652209326126,22.822451484596,0,0,WB-HGH,1
0,90.20633463735041,13.962060391868015,0,0,WB-HGH,0
0,96.14656647955586,24.11573815991353,0,0,WB-N24,0
1,58.63528381430909,22.34986256712512,0,1,WB-N24,1
1,63.26449496337837,46.19372906600165,1,0,WB-MSD,1
0,94.15574123678523,39.28704690843937,0,1,WB-PMD,1
1,99.0,27.730200008480285,0,0,WB-S24,0
0,82.13185548313838,49.4766755024707,0,1,WB-N24,1
1,56.163341636963025,25.937488907416547,0,0,WB-PMD,1
0,99.0,7.620702386912385,0,1,WB-S24,0
0,62.44252383938464,16.802344481674318,1,0,WB-PMD,0
1,65.96751993891387,24.62317160986907,0,1,WB-MSD,1
0,78.16208102081319,12.060618086575404,0,0,WB-MSD,0
0,99.0,47.640430684581936,0,0,WB-HGH,0
1,87.37156757794003,39.50820040179979,0,1,WB-HGH,1
1,79.46757900651438,17.07292401924977,0,0,WB-S24,1
0,80.33919354212591,31.58620400830621,1,0,WB-PMD,0
1,72.78326403558239,37.46521206993074,0,0,WB-PMD,1
0,82.04651126133311,47.35755180080591,0,1,WB-N24,1
0,26.467918601502546,44.67359071289348,0,1,WB-N24,1
0,66.66106573674362,28.183650176219615,0,0,WB-S24,0
0,76.34379482850206,39.85936789068579,0,1,WB-HWR,1
1,51.281746494848875,30.296513922241324,0,0,WB-N24,1
0,78.95381972060808,29.871675052049305,0,0,WB-PBD,0
0,68.31951802224981,10.163388125218635,1,1,WB-N24,0
0,99.0,10.676194610726842,0,1,WB-HWR,0
1,99.0,28.829012676010585,0,1,WB-PMD,1
0,63.61549975587307,17.0987695240553,0,0,WB-HGH,0
0,69.28492119179948,5.946660610721088,0,0,WB-HGH,0
0,70.66894381904893,37.52776417550955,1,0,WB-PMD,0
0,63.87012942912679,6.461896851057423,1,0,WB-HGH,0
0,75.51044971250629,31.787457849682454,0,0,WB-N24,0
1,58.35092276002338,29.263720735729148,1,1,WB-MSD,1
1,51.648923971124525,48.5966610760012,1,1,WB-HGH,1
0,83.20880203020484,26.789591270643875,1,0,WB-MSD,0
1,83.33153251599259,7.862064637000881,0,0,WB-HWR,0
1,57.522316326120134,29.825958551290775,0,1,WB-MSD,1
1,88.1163977537268,42.84932767772457,0,0,WB-HWR,1
0,60.631600875024034,49.858217792664796,1,1,WB-N24,1
0,76.55697428468366,24.36544281600826,0,0,WB-PMD,0
0,86.7661922270242,19.413443412353413,0,0,WB-PBD,0
0,71.39497383533316,45.79939836283995,0,1,WB-N24,1
1,80.18533641854042,13.605895808425462,0,0,WB-HGH,0
1,62.704266410023706,32.6943011764817,0,0,WB-N24,1
1,68.46360149829425,23.257149088142647,1,0,WB-HWR,0
0,68.29453024415388,6.848706422999988,0,1,WB-N24,1
0,58.5615897622757,20.6279813437564,1,1,WB-N24,0
1,68.81806506391592,16.93528351262036,0,0,WB-PBD,0
1,44.124870620452555,35.874101927456906,0,0,WB-HWR,1
0,63.159232551442116,47.69557239613631,0,1,WB-S24,1
1,66.87224111934593,17.0621234320387,0,0,WB-S24,1
1,67.38876445508316,41.51596726182568,0,1,WB-HWR,1
0,67.65304597432598,7.4911917622284285,0,0,WB-S24,0
0,70.88824440251769,29.21544545179159,0,0,WB-HGH,0
0,80.62994732554915,8.174752866945257,0,1,WB-S24,0
0,87.74130733438541,47.03148460087877,0,0,WB-HGH,1
0,60.30422591673119,39.48580762508256,0,1,WB-HWR,1
1,50.342384602995395,34.60774600420666,0,0,WB-S24,1
0,53.243200579624144,42.075337173109894,0,0,WB-S24,1
0,63.23034741849131,34.13839080065734,0,1,WB-PMD,1
0,65.66541627930283,48.6024978728431,0,0,WB-MSD,1
0,58.14007080844577,37.12810765391472,0,1,WB-HGH,1
1,48.6699000435019,46.60963743120111,0,0,WB-HGH,1
0,63.789825105464615,28.270935140478713,0,1,WB-N24,1
0,75.26567916205148,10.267898584183818,0,1,WB-PBD,1
1,82.71053038504016,28.76799746403577,0,0,WB-S24,1
0,61.96638504405022,10.709277262839198,0,1,WB-PMD,1
0,64.56603920141819,31.662206562938227,1,1,WB-PBD,0
0,55.319430440748405,26.712187723744833,0,0,WB-MSD,1
0,71.43409493325403,33.01589290247517,0,0,WB-MSD,0
0,56.72828458456534,5.452114147467421,0,0,WB-PMD,0
0,82.3163006383416,13.767822124491385,0,0,WB-PBD,0
0,39.854403145186,27.10986943604589,0,0,WB-S24,1
1,65.52666589585567,47.77266027151107,0,0,WB-MSD,1
0,77.41993210545135,22.26240681598213,1,0,WB-PMD,0
0,75.30902129380507,24.09674117241356,1,1,WB-HGH,0
0,99.0,37.161324005298,0,0,WB-N24,0
0,78.29640044222234,32.17067407787531,0,1,WB-PMD,1
1,53.92701725684381,18.451676754424994,0,0,WB-HWR,1
0,70.28164355239669,23.48673780053425,0,0,WB-MSD,0
1,40.02756599760387,14.79649094857546,0,1,WB-MSD,1
0,70.5492045126583,48.470965660859385,0,0,WB-S24,1
0,57.004990973986345,10.878547170081188,0,0,WB-S24,0
0,88.47702496008291,21.732655305488876,0,0,WB-HWR,0
1,62.10827505728037,6.162753749900504,1,0,WB-MSD,0
0,69.89821351568555,14.980077137009587,0,0,WB-PBD,0
0,60.55995885472074,40.12120122710697,1,1,WB-N24,1
0,99.0,14.052885452999575,1,0,WB-PBD,0
1,66.21763020987758,8.602853113803452,0,1,WB-HWR,1
0,99.0,26.350393093003547,0,1,WB-HWR,0
1,86.6547317181288,5.448615563053332,0,0,WB-N24,0
0,80.67720109203695,8.814476949184993,0,0,WB-HWR,0
0,78.63719665171536,41.34316413033388,0,1,WB-HWR,1
0,79.08835136789253,39.71630051868229,0,1,WB-MSD,1
0,37.30189357177902,46.181246918220324,0,0,WB-PMD,1
0,66.98009890528638,43.453194615983726,0,0,WB-MSD,1
0,87.21284348131779,35.74290034579181,0,0,WB-N24,1
1,71.1198506974661,7.354978578529828,0,0,WB-S24,0
0,46.70658275753565,40.228187809399586,0,0,WB-PBD,1
0,71.05671988960555,43.04798648782522,0,1,WB-S24,1
0,99.0,40.95869655973795,0,0,WB-S24,0
0,94.44405087962495,27.881556588861173,0,1,WB-PMD,1
0,70.88392783141143,15.480582739226675,0,1,WB-PBD,1
0,89.12608698704555,43.0398489059927,0,0,WB-S24,0
0,65.40287363337507,37.72232643830623,1,0,WB-N24,0
1,41.330311437119065,49.134252847498324,0,1,WB-PBD,1
1,55.35961221366802,12.006166899016982,0,1,WB-HGH,1
0,99.0,15.154906237342477,0,1,WB-PMD,0
0,67.06812452707253,14.530916744667621,1,0,WB-S24,0
0,67.61908837124967,40.664289542960155,0,0,WB-HWR,1
0,66.60291246705215,13.410828340255318,0,0,WB-PBD,0
0,99.0,7.999692342048775,0,0,WB-HGH,0
0,99.0,49.93523629635329,0,1,WB-HWR,1
1,99.0,6.116774515031711,0,0,WB-HGH,0
1,69.13718621279908,42.58598270714896,0,1,WB-S24,1
0,77.32124079744771,21.441507869779375,1,0,WB-HWR,0
0,44.70043411042576,42.87269568910169,0,1,WB-S24,1
0,98.58481967012894,29.957922104501524,0,1,WB-HWR,0
1,50.97996807717717,45.5734053268862,0,0,WB-PBD,1
0,75.90196014772732,46.6786843886582,0,1,WB-MSD,1
0,52.248554502608805,5.40941815763492,1,0,WB-N24,0
1,61.40039711870347,8.393547919675472,0,0,WB-MSD,0
0,56.9292762411054,16.266142830688494,0,1,WB-N24,1
1,61.05824530783528,35.11919373635757,0,1,WB-MSD,1
0,62.295791343318385,44.97224884301777,1,0,WB-HGH,0
0,62.13116169134861,25.697387808228324,0,0,WB-PMD,0
0,87.00001041204553,32.313790232341944,0,1,WB-HWR,1
1,52.11246972487464,13.482493375800251,0,1,WB-S24,1
1,75.96974568624961,41.22350752467584,0,0,WB-PMD,1
1,93.92326474150005,48.52976501090614,1,1,WB-PBD,1
0,62.76246543875887,17.086951981156886,0,0,WB-PBD,0
1,59.07745996654317,27.267167822024586,0,0,WB-PBD,1
0,67.85055674675549,8.875224972786821,0,0,WB-N24,0
0,93.23505375049278,30.161149540833577,0,0,WB-S24,0
1,75.49393735716043,27.625254883100624,0,1,WB-PBD,1
0,62.43814269706323,11.499641786978492,1,0,WB-PBD,0
0,80.70977972138472,24.892979590313377,0,1,WB-MSD,0
0,52.15874130294438,20.034709343895347,1,0,WB-HGH,0
0,84.26447118797306,28.48238938873352,0,1,WB-HWR,0
0,79.35493153863182,31.354445094295965,0,1,WB-HWR,1
0,66.45944751950009,5.382301037324428,0,1,WB-HWR,1
0,56.90545562794984,39.24526923272999,0,1,WB-PMD,1
1,56.03974339889777,37.08564313377833,1,0,WB-MSD,1
1,81.62671205422639,21.482887379293498,1,1,WB-MSD,1
0,94.12164904480312,7.382117100596822,0,1,WB-HGH,0
0,60.52846055348169,38.971964290327264,0,0,WB-N24,1
0,80.25096066392672,47.98288222151596,0,1,WB-PMD,1
0,34.433513665162764,15.806821820990638,1,0,WB-HGH,0
0,61.47688084817041,19.558607618166704,1,0,WB-PBD,0
